,S,gameID,Q,time,awayTeam,awayScore,homeScore,homeTeam,teamPoss,recTeam,down,distance,side,dist2goal,puntDist,puntEndLoc,surrenderIndex,percentiles,NFLpercentiles,play,result
231329,24,6106,2,11:45,OCO,7,10,AUS,OCO,AUS,4.0,6.0,AUS,32.0,12.0,20.0,165.72976790406122,99.39086789142829,99.93230597698403,"Punt by Dasistwirklichseinnachname, A. of 32 yards. Touchback.",Touchback
224197,24,6132,2,5:37,BAL,3,7,SJS,BAL,SJS,4.0,5.0,SJS,32.0,12.0,20.0,165.72976790406122,99.39086789142829,99.93230597698403,"Punt by PhastBawl (R), D. of 32 yards. Touchback.",Touchback
221256,24,6154,1,11:34,SJS,0,0,PHI,PHI,SJS,4.0,1.0,SJS,31.0,11.0,20.0,165.72976790406122,99.39086789142829,99.93230597698403,"Punt by Hunt (R), K. of 31 yards. Touchback.",Touchback
98054,17,4322,1,9:10,AUS,0,0,SJS,SJS,AUS,4.0,1.0,AUS,31.0,11.0,20.0,165.72976790406122,99.39086789142829,99.93230597698403,"Punt by Donaldson, N. of 31 yards. Touchback.",Touchback
42773,13,3034,1,2:34,PHI,3,0,YKW,YKW,PHI,4.0,6.0,PHI,32.0,12.0,20.0,165.72976790406122,99.39086789142829,99.93230597698403,"Punt by Forfeit, N. of 32 yards. Touchback.",Touchback
215259,24,6184,3,7:00,OCO,9,20,NO,OCO,NO,4.0,6.0,NO,31.0,11.0,20.0,165.65233895649644,99.371375663954,99.93230597698403,"Punt by Dasistwirklichseinnachname, A. of 31 yards. Touchback.",Touchback
210499,23,5680,3,3:39,CHI,14,24,BAL,CHI,BAL,4.0,4.0,BAL,32.0,12.0,20.0,163.55306165562288,99.36650260708542,99.92832397563015,"Punt by Sidekick (R), S. of 32 yards. Touchback.",Touchback
285916,5,1413,4,6:10,YKW,28,38,AZ,YKW,AZ,4.0,6.0,AZ,38.0,18.0,20.0,163.35266246842556,99.36162955021685,99.92832397563015,"Punt by Lombardi, J. of 38 yards. Touchback.",Touchback
140994,1,29,3,0:00,YKW,9,17,BAL,YKW,BAL,4.0,1.0,BAL,38.0,18.0,20.0,159.9398884399704,99.35675649334827,99.92832397563015,"Punt by Booter, A. of 38 yards. Touchback.",Touchback
267759,4,738,2,10:33,BAL,0,7,SJS,BAL,SJS,4.0,9.0,SJS,30.0,0.0,30.0,159.10057718789878,99.34701037961113,99.92434197427627,"Punt by Turkleton, T. is BLOCKED BY Sharpei, V.. No return.",No return
159234,20,5037,2,2:41,AUS,13,17,AZ,AUS,AZ,4.0,8.0,AZ,30.0,10.0,20.0,159.10057718789878,99.34701037961113,99.92434197427627,"Punt by Crisco, A. of 30 yards. Touchback.",Touchback
219336,24,6156,2,3:37,BAL,7,14,YKW,BAL,YKW,4.0,9.0,YKW,30.0,10.0,20.0,159.10057718789878,99.34701037961113,99.92434197427627,"Punt by PhastBawl (R), D. of 30 yards. Touchback.",Touchback
87482,16,3925,1,6:23,COL,0,3,AZ,COL,AZ,4.0,2.0,AZ,34.0,14.0,20.0,153.4534888000567,99.32995468057112,99.92035997292238,"Punt by Anderson, A. of 34 yards. Touchback.",Touchback
58586,14,3242,2,9:08,AZ,7,14,COL,AZ,COL,4.0,3.0,COL,34.0,14.0,20.0,153.4534888000567,99.32995468057112,99.92035997292238,"Punt by Jackson, D. of 34 yards. Touchback.",Touchback
292691,6,1590,1,2:47,AZ,0,7,BAL,AZ,BAL,4.0,3.0,BAL,34.0,14.0,20.0,153.4534888000567,99.32995468057112,99.92035997292238,"Punt by Jackson, D. of 34 yards. Touchback.",Touchback
23186,11,2719,2,10:03,PHI,3,10,BAL,PHI,BAL,4.0,2.0,BAL,34.0,14.0,20.0,153.4534888000567,99.32995468057112,99.92035997292238,"Punt by (R) Fulture, K. of 34 yards. Touchback.",Touchback
105619,17,4357,4,2:01,BAL,27,24,YKW,YKW,BAL,4.0,15.0,BAL,36.0,16.0,20.0,152.73870029128636,99.31777203839968,99.92035997292238,"Punt by Bobby (R), K. of 36 yards. Touchback.",Touchback
242510,2,98,4,5:41,ARI,12,10,COL,COL,ARI,4.0,1.0,ARI,43.0,23.0,20.0,152.6327043598733,99.31289898153112,99.92035997292238,"Punt by Kicksit, B. of 43 yards. Touchback.",Touchback
133742,19,4866,4,6:30,AZ,24,34,YKW,AZ,YKW,4.0,7.0,YKW,36.0,16.0,20.0,151.9837320644897,99.30802592466254,99.92035997292238,"Punt by Frost, A. of 36 yards. Touchback.",Touchback
248088,2,102,3,3:45,BAL,9,14,ARI,BAL,ARI,4.0,5.0,ARI,34.0,14.0,20.0,150.48572230377124,99.30315286779397,99.91637797156851,"Punt by Turkleton, T. of 34 yards. Touchback.",Touchback
202600,23,5641,4,10:04,AZ,10,22,CHI,AZ,CHI,4.0,2.0,CHI,38.0,18.0,20.0,150.45510353733408,99.2982798109254,99.91637797156851,"Punt by Jay-Jaymison, J. of 38 yards. Touchback.",Touchback
293334,6,1592,5,3:14,YKW,27,27,NO,NO,YKW,4.0,9.0,YKW,42.0,22.0,20.0,149.33596349987883,99.29340675405682,99.91637797156851,"Punt by Lombardi, J. of 42 yards. Touchback.",Touchback
137767,1,37,4,11:17,SJS,10,20,OCO,SJS,OCO,4.0,4.0,OCO,36.0,16.0,20.0,144.83658788939272,99.28853369718824,99.91637797156851,"Punt by Laces, K. of 36 yards. Touchback.",Touchback
152182,20,5004,5,10:44,NO,28,28,SJS,SJS,NO,4.0,3.0,NO,43.0,32.0,11.0,144.10656771764263,99.28366064031967,99.91637797156851,"Punt by Bobby, K. of 32 yards. No return.",No return
202970,23,5643,4,9:28,PHI,3,14,HON,PHI,HON,4.0,4.0,HON,37.0,17.0,20.0,143.36108302191016,99.2787875834511,99.91637797156851,"Punt by Louis, L. of 37 yards. Touchback.",Touchback
320754,8,1898,3,2:04,OCO,19,7,BAL,BAL,OCO,4.0,2.0,OCO,35.0,15.0,20.0,140.72534441479198,99.27391452658253,99.91637797156851,"Punt by Turkleton, T. of 35 yards. Touchback.",Touchback
25544,11,2729,5,9:38,BAL,36,36,NO,NO,BAL,4.0,20.0,BAL,36.0,16.0,20.0,140.60069143909064,99.26904146971395,99.91637797156851,"Punt by Meoff, B. of 36 yards. Touchback.",Touchback
17485,11,2692,3,10:55,AZ,10,20,OCO,AZ,OCO,4.0,2.0,OCO,33.0,13.0,20.0,140.1391754892328,99.26416841284538,99.91637797156851,"Punt by Jackson, D. of 33 yards. Touchback.",Touchback
317894,8,1885,3,5:11,AZ,14,17,YKW,AZ,YKW,4.0,4.0,YKW,34.0,14.0,20.0,138.6072246428935,99.2592953559768,99.90841396886076,"Punt by Jackson, D. of 34 yards. Touchback.",Touchback
161385,21,5159,2,1:27,COL,3,14,BAL,COL,BAL,4.0,2.0,BAL,33.0,13.0,20.0,138.10813992005103,99.23980312850252,99.90841396886076,"Punt by Banana (R), S. of 33 yards. Touchback.",Touchback
202664,23,5642,1,5:25,SAR,3,0,OCO,OCO,SAR,4.0,4.0,SAR,33.0,13.0,20.0,138.10813992005103,99.23980312850252,99.90841396886076,"Punt by Dasistwirklichseinnachname, A. of 33 yards. Touchback.",Touchback
188460,22,5422,2,3:25,BAL,3,6,PHI,BAL,PHI,4.0,4.0,PHI,33.0,13.0,20.0,138.10813992005103,99.23980312850252,99.90841396886076,"Punt by Brand, F. of 33 yards. Touchback.",Touchback
103292,17,4347,2,7:06,AUS,10,14,PHI,AUS,PHI,4.0,6.0,PHI,33.0,13.0,20.0,138.10813992005103,99.23980312850252,99.90841396886076,"Punt by Crisco, A. of 33 yards. Touchback.",Touchback
313792,7,1775,1,0:06,NO,0,3,PHI,NO,PHI,4.0,5.0,PHI,33.0,13.0,20.0,138.10813992005103,99.23980312850252,99.90841396886076,"Punt by Leg, P. of 33 yards. Touchback.",Touchback
256592,3,298,1,4:37,BAL,0,0,SJS,SJS,BAL,4.0,1.0,BAL,32.0,12.0,20.0,138.10813992005103,99.23980312850252,99.90841396886076,"Punt by Blewitt, I. of 32 yards. Touchback.",Touchback
196141,23,5611,1,12:08,NO,0,0,AZ,NO,AZ,4.0,1.0,AZ,32.0,12.0,20.0,138.10813992005103,99.23980312850252,99.90841396886076,"Punt by Prohaska, H. of 32 yards. Touchback.",Touchback
92797,17,4296,4,5:38,AZ,17,30,AUS,AZ,AUS,4.0,7.0,AUS,37.0,17.0,20.0,137.36695184318987,99.22031090102821,99.90841396886076,"Punt by Lawes, S. of 37 yards. Touchback.",Touchback
141197,1,30,3,0:31,COL,17,17,SJS,COL,SJS,4.0,5.0,SJS,32.0,12.0,20.0,137.243713531587,99.21543784415964,99.90841396886076,"Punt by Darkapple, J. of 32 yards. Touchback.",Touchback
176872,22,5365,4,6:10,YKW,3,30,SAR,YKW,SAR,4.0,10.0,SAR,33.0,13.0,20.0,135.4912323578109,99.21056478729106,99.90841396886076,"Punt by Smalls, D. of 33 yards. Touchback.",Touchback
140201,1,10,4,9:16,YKW,0,17,OCO,YKW,OCO,4.0,2.0,OCO,39.0,19.0,20.0,135.29373366825823,99.2056917304225,99.90841396886076,"Punt by Booter, A. of 39 yards. Touchback.",Touchback
235653,24,6192,4,3:08,SJS,17,12,COL,COL,SJS,4.0,1.0,SJS,45.0,32.0,13.0,133.9566982157099,99.20081867355393,99.90841396886076,"Punt by Banana, S. of 32 yards. No return.",No return
341950,9,2375,1,5:28,BAL,7,2,NO,NO,BAL,4.0,1.0,BAL,36.0,16.0,20.0,133.20615347227144,99.19594561668535,99.90841396886076,"Punt by Blewitt, I. of 36 yards. Touchback.",Touchback
278026,5,1376,5,10:20,PHI,28,28,LV,PHI,LV,4.0,11.0,LV,36.0,16.0,20.0,133.19166064277368,99.19107255981677,99.90841396886076,"Punt by Harris, S. of 36 yards. Touchback.",Touchback
19253,11,2700,4,12:55,COL,27,24,AZ,AZ,COL,4.0,9.0,COL,35.0,15.0,20.0,132.79421344265845,99.1861995029482,99.90841396886076,"Punt by Jackson, D. of 35 yards. Touchback.",Touchback
62319,14,3260,1,9:29,SJS,7,0,YKW,YKW,SJS,4.0,9.0,SJS,31.0,11.0,20.0,132.583814323249,99.16914380390818,99.90443196750687,"Punt by Forfeit, N. of 31 yards. Touchback.",Touchback
210576,23,5681,1,13:16,COL,0,0,YKW,YKW,COL,4.0,2.0,COL,31.0,11.0,20.0,132.583814323249,99.16914380390818,99.90443196750687,"Punt by Smalls, D. of 31 yards. Touchback.",Touchback
335016,9,2343,1,0:37,COL,7,10,OCO,COL,OCO,4.0,9.0,OCO,31.0,11.0,20.0,132.583814323249,99.16914380390818,99.90443196750687,"Punt by McCormick, M. of 31 yards. Touchback.",Touchback
216790,24,6168,1,3:16,PHI,0,3,BAL,PHI,BAL,4.0,9.0,BAL,31.0,11.0,20.0,132.583814323249,99.16914380390818,99.90443196750687,"Punt by Hunt (R), K. of 31 yards. Touchback.",Touchback
198900,23,5624,1,5:29,AUS,7,0,SJS,SJS,AUS,4.0,8.0,AUS,31.0,11.0,20.0,132.583814323249,99.16914380390818,99.90443196750687,"Punt by McDairmid, M. of 31 yards. Touchback.",Touchback
318708,8,1889,1,11:11,NO,0,0,YKW,YKW,NO,4.0,2.0,NO,31.0,11.0,20.0,132.583814323249,99.16914380390818,99.90443196750687,"Punt by Forfeit, N. of 31 yards. Touchback.",Touchback
39155,13,3016,4,8:21,OCO,17,33,YKW,OCO,YKW,4.0,11.0,YKW,32.0,12.0,20.0,132.2496160615938,99.15208810486818,99.90443196750687,"Punt by Anderson, A. of 32 yards. Touchback.",Touchback
165935,21,5180,3,0:34,AZ,17,21,PHI,AZ,PHI,4.0,16.0,PHI,30.0,10.0,20.0,131.21516985152294,99.14721504799961,99.90443196750687,"Punt by Jay-Jaymison (R), J. of 30 yards. Touchback.",Touchback
71117,15,3394,3,4:18,OCO,6,17,PHI,OCO,PHI,4.0,5.0,PHI,33.0,13.0,20.0,130.98962736847508,99.14234199113103,99.90443196750687,"Punt by Dasistwirklichseinnachname, A. of 33 yards. Touchback.",Touchback
289554,5,1430,4,6:09,BAL,21,37,YKW,BAL,YKW,4.0,8.0,YKW,37.0,17.0,20.0,130.88656781906823,99.13746893426246,99.90443196750687,"Punt by Turkleton, T. of 37 yards. Touchback.",Touchback
325943,8,1922,4,8:07,BAL,20,20,NO,BAL,NO,4.0,5.0,NO,36.0,16.0,20.0,130.41833371676458,99.13259587739388,99.90443196750687,"Punt by Turkleton, T. of 36 yards. Touchback.",Touchback
266584,4,732,4,5:48,ARI,14,9,SJS,SJS,ARI,4.0,17.0,ARI,35.0,15.0,20.0,129.83627461930735,99.12772282052532,99.90443196750687,"Punt by Blewitt, I. of 35 yards. Touchback.",Touchback
216614,24,6179,1,0:55,NO,0,3,HON,NO,HON,4.0,2.0,HON,35.0,15.0,20.0,127.87790733338059,99.12284976365675,99.90443196750687,"Punt by Prohaska, H. of 35 yards. Touchback.",Touchback
325057,8,1918,3,1:27,COL,13,3,SJS,SJS,COL,4.0,9.0,COL,32.0,12.0,20.0,127.39380408999399,99.11797670678817,99.90443196750687,"Punt by Blewitt, I. of 32 yards. Touchback.",Touchback
237744,25,6374,4,8:48,YKW,27,17,CHI,CHI,YKW,4.0,11.0,YKW,32.0,12.0,20.0,126.70354184402542,99.1131036499196,99.90443196750687,"Punt by Sidekick, S. of 32 yards. Touchback.",Touchback
235428,24,6191,4,10:23,OCO,3,14,SJS,OCO,SJS,4.0,8.0,SJS,35.0,15.0,20.0,126.14510892339179,99.10823059305102,99.90044996615299,"Punt by Dasistwirklichseinnachname, A. of 35 yards. Touchback.",Touchback
256790,3,298,5,11:07,BAL,17,17,SJS,BAL,SJS,4.0,5.0,SJS,42.0,22.0,20.0,125.8359228376764,99.10335753618244,99.90044996615299,"Punt by Turkleton, T. of 42 yards. Touchback.",Touchback
255427,3,292,4,10:33,YKW,8,35,PHI,YKW,PHI,4.0,1.0,PHI,40.0,20.0,20.0,124.75186335643986,99.09848447931387,99.90044996615299,"Punt by Booter, A. of 40 yards. Touchback.",Touchback
246991,2,76,2,9:24,SJS,0,28,ARI,SJS,ARI,4.0,4.0,ARI,32.0,12.0,20.0,124.29732592804592,99.09117489401102,99.90044996615299,"Punt by Nugent, A. of 32 yards. Touchback.",Touchback
336952,9,2352,2,10:38,SJS,0,13,PHI,SJS,PHI,4.0,6.0,PHI,32.0,12.0,20.0,124.29732592804592,99.09117489401102,99.90044996615299,"Punt by Corbett, K. of 32 yards. Touchback.",Touchback
124770,19,4823,4,4:46,AUS,24,13,AZ,AZ,AUS,4.0,9.0,AUS,38.0,18.0,20.0,124.05890756028437,99.08386530870816,99.90044996615299,"Punt by Frost, A. of 38 yards. Touchback.",Touchback
104720,17,4353,3,2:02,COL,17,47,YKW,COL,YKW,4.0,7.0,YKW,32.0,12.0,20.0,121.8868653412509,99.07899225183958,99.90044996615299,"Punt by Jones II (R), J. of 32 yards. Touchback.",Touchback
336810,9,2351,3,5:43,OCO,24,6,NO,NO,OCO,4.0,5.0,OCO,33.0,13.0,20.0,121.48082030422215,99.074119194971,99.90044996615299,"Punt by Blewitt, I. of 33 yards. Touchback.",Touchback
170788,21,5203,5,6:47,AZ,16,16,AUS,AZ,AUS,4.0,4.0,AUS,44.0,24.0,20.0,121.34278449547834,99.06924613810243,99.90044996615299,"Punt by Jay-Jaymison (R), J. of 44 yards. Touchback.",Touchback
66700,15,3373,4,5:29,BAL,23,14,SJS,SJS,BAL,4.0,6.0,BAL,40.0,20.0,20.0,120.92072196656453,99.06437308123385,99.90044996615299,"Punt by Donaldson, N. of 40 yards. Touchback.",Touchback
291098,6,1582,3,4:24,OCO,21,13,AZ,AZ,OCO,4.0,6.0,OCO,35.0,15.0,20.0,120.58178115628834,99.05950002436528,99.90044996615299,"Punt by Jackson, D. of 35 yards. Touchback.",Touchback
191264,22,5435,4,14:54,PHI,14,34,YKW,PHI,YKW,4.0,8.0,YKW,33.0,13.0,20.0,120.40802227218052,99.05462696749672,99.89646796479911,"Punt by Louis (R), L. of 33 yards. Touchback.",Touchback
177373,22,5368,1,2:04,AZ,0,14,SJS,AZ,SJS,4.0,1.0,SJS,35.0,15.0,20.0,119.88553812504429,99.04731738219385,99.89646796479911,"Punt by Jay-Jaymison, J. of 35 yards. Touchback.",Touchback
86450,16,3920,2,3:05,COL,7,17,AUS,COL,AUS,4.0,1.0,AUS,35.0,15.0,20.0,119.88553812504429,99.04731738219385,99.89646796479911,"Punt by Anderson, A. of 35 yards. Touchback.",Touchback
169050,21,5195,3,5:18,COL,16,6,YKW,YKW,COL,4.0,1.0,COL,36.0,16.0,20.0,119.5995479768993,99.04000779689099,99.89646796479911,"Punt by Smalls (R), D. of 36 yards. Touchback.",Touchback
138558,1,23,3,7:50,SJS,17,17,BAL,SJS,BAL,4.0,2.0,BAL,32.0,12.0,20.0,119.27096304053963,99.03513474002241,99.89646796479911,"Punt by Laces, K. of 32 yards. Touchback.",Touchback
197790,23,5618,3,0:05,HON,21,21,NO,HON,NO,4.0,6.0,NO,33.0,13.0,20.0,118.56013252883336,99.03026168315384,99.89646796479911,"Punt by Powers, V. of 33 yards. Touchback.",Touchback
109333,18,4572,4,2:53,YKW,9,7,PHI,PHI,YKW,4.0,6.0,YKW,43.0,23.0,20.0,118.37118399623954,99.02538862628526,99.89646796479911,"Punt by Frost (R), B. of 43 yards. Touchback.",Touchback
340095,9,2366,3,5:44,YKW,28,14,COL,COL,YKW,4.0,7.0,YKW,31.0,11.0,20.0,116.52920206270824,99.0205155694167,99.88850396209135,"Punt by McCormick, M. of 31 yards. Touchback.",Touchback
158406,20,5033,4,3:05,COL,13,14,NO,COL,NO,4.0,22.0,NO,37.0,17.0,20.0,115.71803653186984,99.01564251254813,99.88850396209135,"Punt by Jackson (R), J. of 37 yards. Touchback.",Touchback
255288,3,292,1,6:10,YKW,2,7,PHI,YKW,PHI,4.0,6.0,PHI,34.0,14.0,20.0,115.09011660004252,98.99615028507382,99.88651296141441,"Punt by Booter, A. of 34 yards. Touchback.",Touchback
188189,22,5421,1,8:52,AUS,7,0,OCO,OCO,AUS,4.0,6.0,AUS,34.0,14.0,20.0,115.09011660004252,98.99615028507382,99.88651296141441,"Punt by Dasistwirklichseinnachname, A. of 34 yards. Touchback.",Touchback
180994,22,5386,1,2:42,YKW,7,3,PHI,PHI,YKW,4.0,6.0,YKW,34.0,14.0,20.0,115.09011660004252,98.99615028507382,99.88651296141441,"Punt by Louis (R), L. of 34 yards. Touchback.",Touchback
332847,9,2333,1,5:52,SJS,0,3,BAL,SJS,BAL,4.0,4.0,BAL,34.0,14.0,20.0,115.09011660004252,98.99615028507382,99.88651296141441,"Punt by Corbett, K. of 34 yards. Touchback.",Touchback
30848,12,2902,2,9:12,AZ,7,14,OCO,AZ,OCO,4.0,4.0,OCO,34.0,14.0,20.0,115.09011660004252,98.99615028507382,99.88651296141441,"Punt by Jackson, D. of 34 yards. Touchback.",Touchback
236957,25,6371,1,2:42,HON,3,7,AUS,HON,AUS,4.0,5.0,AUS,34.0,14.0,20.0,115.09011660004252,98.99615028507382,99.88651296141441,"Punt by Powers, V. of 34 yards. Touchback.",Touchback
163477,21,5169,1,11:13,YKW,0,0,PHI,YKW,PHI,4.0,1.0,PHI,33.0,13.0,20.0,115.09011660004252,98.99615028507382,99.88651296141441,"Punt by Smalls (R), D. of 33 yards. Touchback.",Touchback
236006,25,6366,3,7:50,COL,6,10,BAL,COL,BAL,4.0,2.0,BAL,36.0,16.0,20.0,115.03758009311306,98.97665805759954,99.88053995938358,"Punt by Banana, S. of 36 yards. Touchback.",Touchback
88684,16,3930,4,7:34,CHI,16,16,NO,CHI,NO,4.0,6.0,NO,37.0,17.0,20.0,114.50966199468098,98.97178500073096,99.88053995938358,"Punt by Fulture, K. of 37 yards. Touchback.",Touchback
204622,23,5651,4,8:00,HON,14,33,YKW,HON,YKW,4.0,17.0,YKW,33.0,13.0,20.0,113.93811056892275,98.96691194386239,99.88053995938358,"Punt by Powers, V. of 33 yards. Touchback.",Touchback
44396,13,3041,4,14:14,OCO,23,24,BAL,OCO,BAL,4.0,2.0,BAL,39.0,19.0,20.0,113.87834367539817,98.96203888699381,99.88053995938358,"Punt by Anderson, A. of 39 yards. Touchback.",Touchback
16391,11,2687,4,10:01,SJS,10,31,BAL,SJS,BAL,4.0,10.0,BAL,32.0,12.0,20.0,112.84886267659206,98.95716583012523,99.87257595667583,"Punt by Corbett, K. of 32 yards. Touchback.",Touchback
240842,2,105,4,6:37,PHI,14,20,ARI,PHI,ARI,4.0,3.0,ARI,43.0,42.0,1.0,111.87348044209273,98.95229277325666,99.86859395532194,"Punt by Harris, S. of 42 yards. No return.",No return
149459,20,4991,4,10:28,YKW,20,14,BAL,BAL,YKW,4.0,2.0,YKW,41.0,21.0,20.0,111.76916385494785,98.9474197163881,99.86859395532194,"Punt by Brand, F. of 41 yards. Touchback.",Touchback
264259,3,559,3,3:27,OCO,0,20,ARI,OCO,ARI,4.0,1.0,ARI,37.0,17.0,20.0,110.96177126094533,98.94254665951952,99.86461195396807,"Punt by Sims, A. of 37 yards. Touchback.",Touchback
65106,15,3366,2,14:54,COL,6,3,SJS,SJS,COL,4.0,7.0,COL,32.0,12.0,20.0,110.48651193604083,98.93280054578237,99.86062995261419,"Punt by Donaldson, N. of 32 yards. Touchback.",Touchback
115191,18,4601,1,2:31,OCO,0,3,SJS,OCO,SJS,4.0,9.0,SJS,32.0,12.0,20.0,110.48651193604083,98.93280054578237,99.86062995261419,"Punt by Dasistwirklichseinnachname, A. of 32 yards. Touchback.",Touchback
155659,20,5021,2,6:51,SJS,3,5,COL,SJS,COL,4.0,8.0,COL,32.0,12.0,20.0,110.48651193604083,98.93280054578237,99.86062995261419,"Punt by Bobby, K. of 32 yards. Touchback.",Touchback
142223,1,14,4,4:06,BAL,10,19,YKW,BAL,YKW,4.0,1.0,YKW,44.0,24.0,20.0,110.42902696632073,98.92305443204522,99.86062995261419,"Punt by Harris, S. of 44 yards. Touchback.",Touchback
115106,18,4600,4,14:25,NO,7,17,AZ,NO,AZ,4.0,16.0,AZ,30.0,10.0,20.0,108.43104324150138,98.91818137517664,99.84868394855255,"Punt by Frost, A. of 30 yards. Touchback.",Touchback
125124,19,4825,3,3:51,OCO,0,26,CHI,OCO,CHI,4.0,7.0,CHI,32.0,12.0,20.0,107.67614738042887,98.91330831830807,99.84868394855255,"Punt by Dasistwirklichseinnachname, A. of 32 yards. Touchback.",Touchback
246872,2,69,3,0:27,BAL,17,24,YKW,BAL,YKW,4.0,1.0,YKW,40.0,20.0,20.0,106.97981838319942,98.90843526143951,99.84868394855255,"Punt by Turkleton, T. of 40 yards. Touchback.",Touchback
199202,23,5625,3,7:58,AZ,24,7,HON,HON,AZ,4.0,8.0,AZ,31.0,11.0,20.0,106.91075996325321,98.90356220457093,99.84868394855255,"Punt by Powers, V. of 31 yards. Touchback.",Touchback
179106,22,5376,4,4:52,OCO,37,17,AUS,AUS,OCO,4.0,5.0,OCO,41.0,30.0,11.0,106.70002989410463,98.89868914770236,99.84868394855255,"Punt by Crisco, A. of 30 yards.",Returned
338063,9,2357,2,6:49,OCO,14,7,BAL,BAL,OCO,4.0,3.0,OCO,36.0,16.0,20.0,106.56492277781716,98.8889430339652,99.84868394855255,"Punt by Turkleton, T. of 36 yards. Touchback.",Touchback
229824,24,6111,1,0:00,OCO,7,3,SJS,SJS,OCO,4.0,2.0,OCO,36.0,16.0,20.0,106.56492277781716,98.8889430339652,99.84868394855255,"Punt by McDairmid, M. of 36 yards. Touchback.",Touchback
53275,14,3217,2,1:37,BAL,20,14,COL,COL,BAL,4.0,3.0,BAL,36.0,16.0,20.0,106.56492277781716,98.8889430339652,99.84868394855255,"Punt by Corbett, K. of 36 yards. Touchback.",Touchback
10514,10,2570,4,13:53,BAL,21,7,PHI,PHI,BAL,4.0,3.0,BAL,38.0,18.0,20.0,105.68970634360191,98.87919692022805,99.84470194719866,"Punt by Meoff, B. of 38 yards. Touchback.",Touchback
44204,13,3040,4,8:00,COL,23,26,PHI,COL,PHI,4.0,10.0,PHI,35.0,15.0,20.0,105.49825052678032,98.87432386335948,99.84470194719866,"Punt by Corbett, K. of 35 yards. Touchback.",Touchback
242711,2,119,4,7:02,YKW,17,7,LV,LV,YKW,4.0,6.0,YKW,40.0,20.0,20.0,104.54896998191572,98.86945080649092,99.8367379444909,"Punt by Blewitt, I. of 40 yards. Touchback.",Touchback
100543,17,4333,4,3:53,YKW,24,30,BAL,YKW,BAL,4.0,9.0,BAL,41.0,21.0,20.0,103.80502487374225,98.86457774962234,99.8367379444909,"Punt by Bobby (R), K. of 41 yards. Touchback.",Touchback
314723,7,1779,2,3:04,YKW,3,14,BAL,YKW,BAL,4.0,5.0,BAL,33.0,13.0,20.0,103.58110494003827,98.85970469275377,99.8367379444909,"Punt by Forfeit, N. of 33 yards. Touchback.",Touchback
105598,17,4357,4,7:26,BAL,27,24,YKW,YKW,BAL,4.0,2.0,BAL,43.0,23.0,20.0,103.56498944892513,98.85483163588519,99.8367379444909,"Punt by Bobby (R), K. of 43 yards. Touchback.",Touchback
142373,1,15,3,5:54,ARI,10,3,COL,COL,ARI,4.0,3.0,ARI,37.0,17.0,20.0,103.25886469091608,98.84995857901662,99.83275594313702,"Punt by Darkapple, J. of 37 yards. Touchback.",Touchback
313441,7,1773,3,5:20,SJS,3,16,OCO,SJS,OCO,4.0,5.0,OCO,34.0,14.0,20.0,103.15918457258252,98.84508552214804,99.83275594313702,"Punt by Blewitt, I. of 34 yards. Touchback.",Touchback
94292,17,4303,4,13:46,YKW,20,23,PHI,YKW,PHI,4.0,1.0,PHI,41.0,21.0,20.0,102.99721411297347,98.84021246527946,99.83275594313702,"Punt by Bobby (R), K. of 41 yards. Touchback.",Touchback
205017,23,5653,3,1:28,OCO,6,24,PHI,OCO,PHI,4.0,2.0,PHI,37.0,17.0,20.0,102.26152002647441,98.8353394084109,99.83275594313702,"Punt by Dasistwirklichseinnachname, A. of 37 yards. Touchback.",Touchback
75782,16,3869,4,9:30,BAL,24,16,YKW,YKW,BAL,4.0,3.0,BAL,42.0,22.0,20.0,102.0997001097814,98.83046635154233,99.82877394178314,"Punt by Harris Jr, S. of 42 yards. Touchback.",Touchback
272850,4,761,4,9:11,PHI,19,9,OCO,OCO,PHI,4.0,13.0,PHI,33.0,13.0,20.0,101.80093414073552,98.82559329467375,99.82877394178314,"Punt by Madlad, B. of 33 yards. Touchback.",Touchback
38931,13,3015,3,0:17,NO,3,23,YKW,NO,YKW,4.0,18.0,YKW,30.0,10.0,20.0,100.73843161255832,98.82072023780518,99.82877394178314,"Punt by Meoff, B. of 30 yards. Touchback.",Touchback
331036,9,2324,3,0:19,OCO,19,33,NO,OCO,NO,4.0,16.0,NO,30.0,10.0,20.0,100.45995313906418,98.8158471809366,99.82877394178314,"Punt by Madlad, B. of 30 yards. Touchback.",Touchback
264810,4,724,5,12:59,OCO,27,27,ARI,OCO,ARI,4.0,2.0,ARI,44.0,24.0,20.0,100.23666770717153,98.81097412406803,99.82877394178314,"Punt by Madlad, B. of 44 yards. Touchback.",Touchback
291784,6,1585,4,9:25,NO,6,32,SJS,NO,SJS,4.0,4.0,SJS,39.0,19.0,20.0,100.0313300593768,98.80610106719945,99.82877394178314,"Punt by Lombardi, J. of 39 yards. Touchback.",Touchback
13665,11,2675,3,12:01,COL,6,24,BAL,COL,BAL,4.0,9.0,BAL,31.0,11.0,20.0,100.0081705832294,98.80122801033087,99.82877394178314,"Punt by Leg, P. of 31 yards. Touchback.",Touchback
85665,16,3916,4,4:42,SJS,21,16,BAL,BAL,SJS,4.0,11.0,SJS,37.0,17.0,20.0,99.85941008635304,98.79635495346231,99.82877394178314,"Punt by Brand (R), F. of 37 yards. Touchback.",Touchback
